bite_id,start_frame,end_frame,start_time_sec,end_time_sec,duration_sec,n_chews,chewing_frequency_per_sec,avg_chew_time_sec,chew_side,mouth_open_frames
1,30,128,0.500780412803427,2.1366630946279552,1.652575362251309,1,0.6051161253170909,1.168487629874663,left,70
2,129,185,2.1533557750547363,3.0881458789544665,0.9514827843265113,1,1.050991165024421,0.2336975259749326,left,14
3,186,197,3.1048385593812475,3.2884580440758375,0.20031216512137082,1,4.9922080338659995,0.166926804267809,left,10
4,198,845,3.305150724502618,14.105314960629862,10.816856916554023,1,0.09244829692344443,10.082378977775663,left,604
5,846,888,14.122007641056642,14.82310021898144,0.7177852583515787,1,1.393174335032372,0.6843998974980169,left,41
6,889,890,14.83979289940822,14.856485579835,0.0333853608535618,1,29.953248203195997,0.0166926804267809,left,1
7,891,892,14.873178260261783,14.889870940688564,0.0333853608535618,1,29.953248203195997,0.0166926804267809,left,1
8,893,946,14.906563621115344,15.791275683734732,0.9014047430461686,1,1.1093795630813332,0.0834634021339045,left,5
9,947,1007,15.807968364161512,16.809529189768366,1.0182535060336348,1,0.9820737115801967,0.2336975259749326,left,14
10,1008,1105,16.82622187019515,18.445411871592896,1.6358826818245282,1,0.6112907796570611,1.1017169081675395,left,66
11,1106,1119,18.462104552019674,18.679109397567828,0.2336975259749326,1,4.279035457599428,0.166926804267809,left,10
12,1120,1192,18.695802077994607,19.897675068722833,1.2185656711550057,1,0.820636937073863,1.0182535060336348,left,61
13,1193,1219,19.914367749149616,20.34837744024592,0.4507023715230843,1,2.2187591261626665,0.21700484554815172,left,13
14,1220,1309,20.365070120672698,21.8507186786562,1.502341238410281,1,0.6656277378487999,1.4021851558495957,left,84
15,1310,1343,21.86741135908298,22.41826981316675,0.5675511345105506,1,1.761955776658588,0.5508584540837698,left,33
16,1344,1386,22.43496249359353,23.136055071518328,0.7177852583515787,1,1.393174335032372,0.6510145366444551,left,39
17,1387,1573,23.15274775194511,26.257586311326357,3.1215312398080286,1,0.3203555957561069,2.9879897963937814,left,179
18,1574,1580,26.27427899175314,26.374435074313823,0.1168487629874663,1,8.558070915198856,0.0667707217071236,right,4
19,1581,1590,26.391127754740605,26.541361878581633,0.166926804267809,1,5.990649640639199,0.050078041280342704,right,3
20,1591,1606,26.55805455900841,26.808444765410126,0.2670828868284944,1,3.7441560253994997,0.21700484554815172,right,13
21,1607,1617,26.82513744583691,26.992064250104715,0.1836194846945899,1,5.446045127853817,0.1502341238410281,right,9
22,1618,1632,27.008756930531497,27.24245445650643,0.2503902064017135,1,3.9937664270927997,0.20031216512137082,left,12
23,1633,1668,27.259147136933212,27.843390951870543,0.6009364953641124,1,1.6640693446219998,0.43400969109630344,left,26
24,1669,1697,27.86008363229732,28.32747868424719,0.4840877323766461,1,2.0657412553928274,0.1502341238410281,left,9
25,1698,1734,28.34417136467397,28.945107860038082,0.6176291757908933,1,1.619094497470054,0.6009364953641124,left,36
26,1735,1920,28.96180054046486,32.04994641941933,3.1048385593812475,1,0.3220779376687742,2.720906909565287,right,163
27,1921,1961,32.06663909984611,32.734346316917346,0.6843998974980169,1,1.4611340586924877,0.5675511345105506,left,34
28,1962,1997,32.751038997344125,33.335282812281456,0.6009364953641124,1,1.6640693446219998,0.43400969109630344,right,26
29,1998,2313,33.35197549270824,38.610169827144226,5.274887014862765,1,0.18957752027339236,4.6405651586450904,left,278
30,2314,2349,38.626862507571005,39.211106322508336,0.6009364953641124,1,1.6640693446219998,0.1335414434142472,left,8
31,2350,2353,39.227799002935114,39.27787704421546,0.0667707217071236,1,14.976624101597999,0.0333853608535618,left,2
32,2354,2399,39.29456972464224,40.04574034384738,0.7678632996319215,1,1.302315139269391,0.6343218562176742,left,38
33,2400,2401,40.06243302427416,40.07912570470094,0.0333853608535618,1,29.953248203195997,0.0166926804267809,left,1
34,2402,2418,40.09581838512772,40.36290127195622,0.2837755672552753,1,3.523911553317176,0.1168487629874663,left,7
35,2419,2552,40.379593952383,42.59972044914486,2.2368191771886408,1,0.44706340601785066,1.4856485579835002,left,89
36,2553,4100,42.61641312957164,68.4399897498017,25.840269300656836,1,0.03869928708423255,25.55649373340156,left,1531
37,4101,4227,68.45668243022847,70.55996016400286,2.119970414201174,1,0.47170469611332283,1.4355705167031574,left,86
38,4228,4428,70.57665284442965,73.91518892978583,3.355228765782961,1,0.29804227067856714,2.6207508270046014,left,157
39,4429,4561,73.93188161021261,76.13531542654769,2.2201264967618597,1,0.4504247850104661,1.9363509295065844,left,116
40,4562,4635,76.15200810697446,77.37057377812947,1.2352583515817865,1,0.809547248735027,0.8513267017658259,right,51
41,4636,4687,77.38726645855625,78.23859316032208,0.8680193821926069,1,1.1520480078152306,0.8179413409122641,right,49
42,4688,4701,78.25528584074887,78.47229068629701,0.2336975259749326,1,4.279035457599428,0.166926804267809,right,10
43,4702,4772,78.4889833667238,79.65747099659846,1.185180310301444,1,0.8437534705125632,0.9180974234729495,right,55
44,4773,5274,79.67416367702523,88.03719657084247,8.379725574244013,1,0.11933565021193623,7.7454037180263375,right,464
45,5275,5437,88.05388925126925,90.75810348040775,2.720906909565287,1,0.36752451783062573,1.9864289707869272,left,119
46,5438,5702,90.77479616083454,95.1816637935047,4.423560313096939,1,0.22606225059015847,4.390174952243377,left,263
47,5703,5747,95.19835647393147,95.93283441270984,0.7511706192051405,1,1.3312554756975998,0.667707217071236,left,40
48,5748,6121,95.94952709313661,102.1758968923259,6.243062479616057,1,0.16017779787805345,6.226369799189276,left,373
49,6122,6344,102.19258957275267,105.89836462749803,3.722467735172141,1,0.26863899733808067,3.70577505474536,left,222
50,6345,6354,105.91505730792481,106.06529143176584,0.166926804267809,1,5.990649640639199,0.0834634021339045,right,5
51,6355,6449,106.08198411219263,107.65109607231003,1.5858046405441855,1,0.6305946990146526,0.8680193821926069,right,52
52,6450,6515,107.66778875273681,108.75281298047757,1.1017169081675395,1,0.9076741879756361,0.2503902064017135,right,15
53,6516,6588,108.76950566090434,109.97137865163258,1.2185656711550057,1,0.820636937073863,0.38393164981596073,left,23
54,6589,6618,109.98807133205935,110.472159064436,0.500780412803427,1,1.9968832135463999,0.166926804267809,left,10
55,6619,6703,110.48885174486279,111.89103690071238,1.4188778362763765,1,0.7047823106634352,1.352107114569253,left,81
56,6704,6722,111.90772958113915,112.20819782882121,0.3171609281088371,1,3.1529734950732626,0.1836194846945899,left,11
57,6723,6724,112.224890509248,112.24158318967477,0.0333853608535618,1,29.953248203195997,0.0166926804267809,left,1
58,6725,6758,112.25827587010156,112.80913432418532,0.5675511345105506,1,1.761955776658588,0.0333853608535618,left,2
59,6759,6797,112.82582700461211,113.46014886082978,0.6510145366444551,1,1.5360640104203076,0.517473093230208,left,31
60,6798,6914,113.47684154125656,115.41319247076315,1.9530436099333655,1,0.5120213368067692,1.352107114569253,left,81
61,6915,6943,115.42988515118992,115.89728020313979,0.4840877323766461,1,2.0657412553928274,0.41731701066952254,left,25
62,6944,6977,115.91397288356657,116.46483133765034,0.5675511345105506,1,1.761955776658588,0.500780412803427,left,30
63,6978,6984,116.48152401807712,116.58168010063781,0.1168487629874663,1,8.558070915198856,0.0667707217071236,left,4
64,6985,7014,116.59837278106458,117.08246051344123,0.500780412803427,1,1.9968832135463999,0.4840877323766461,left,29
65,7015,7173,117.09915319386802,119.7365967012994,2.654136187858163,1,0.37677041765026414,2.303589898895764,left,138
66,7174,7901,119.75328938172618,131.8888680519959,12.152271350696495,1,0.08228914341537362,11.467871453198478,right,687
67,7902,8152,131.90556073242269,136.0787308391179,4.189862787122006,1,0.23867130042387247,3.488770209197208,left,209
68,8153,8226,136.09542351954468,137.3139891906997,1.2352583515817865,1,0.809547248735027,1.2185656711550057,left,73
69,8227,8352,137.33068187112647,139.4172669244741,2.1032777337743935,1,0.47544838417771423,2.069892372920832,left,124
70,8353,8404,139.43395960490085,140.28528630666668,0.8680193821926069,1,1.1520480078152306,0.7845559800587023,left,47
71,8405,8538,140.30197898709346,142.52210548385534,2.2368191771886408,1,0.44706340601785066,2.186741135908298,left,131
72,8539,9058,142.5387981642821,151.2022993057814,8.680193821926068,1,0.11520480078152308,8.51326701765826,left,510
73,9059,9088,151.21899198620818,151.70307971858483,0.500780412803427,1,1.9968832135463999,0.4673950519498652,right,28
74,9089,9274,151.71977239901162,154.80791827796608,3.1048385593812475,1,0.3220779376687742,2.3870533010296686,left,143
75,9275,9374,154.82461095839284,156.47718632064417,1.6692680426780901,1,0.59906496406392,1.535726599263843,left,92
76,9375,9407,156.49387900107095,157.02804477472793,0.5508584540837698,1,1.8153483759512723,0.0667707217071236,left,4
77,9408,9423,157.04473745515472,157.29512766155642,0.2670828868284944,1,3.7441560253994997,0.2503902064017135,left,15
78,9424,9502,157.3118203419832,158.6138494152721,1.3187217537156912,1,0.7583100810935695,1.168487629874663,left,70
79,9503,9573,158.6305420956989,159.79902972557355,1.185180310301444,1,0.8437534705125632,0.8179413409122641,left,49
80,9574,9809,159.81572240600033,163.73850230629387,3.9394725807202926,1,0.25384108646776266,3.88939453943995,left,233
81,9810,9815,163.75519498672062,163.83865838885453,0.10015608256068541,1,9.984416067731999,0.050078041280342704,left,3
82,9816,9872,163.8553510692813,164.79014117318104,0.9514827843265113,1,1.050991165024421,0.2670828868284944,left,16
83,9873,9953,164.80683385360783,166.1422482877503,1.352107114569253,1,0.7395863753875555,1.0850242277407585,left,65
84,9954,9979,166.1589409681771,166.5762579788466,0.43400969109630344,1,2.3040960156304613,0.0667707217071236,left,4
85,9980,10372,166.59295065927338,173.1364813865715,6.5602234077248935,1,0.15243383309514502,5.959286912360781,left,357
86,10373,10498,173.15317406699828,175.2397591203459,2.1032777337743935,1,0.47544838417771423,1.5858046405441855,left,95
87,10499,10779,175.25645180077268,179.93040232027133,4.690643199925433,1,0.21319037867043414,4.607179797791528,left,276
88,10780,10822,179.9470950006981,180.6481875786229,0.7177852583515787,1,1.393174335032372,0.6510145366444551,left,39
89,10823,10894,180.66488025904968,181.85006056935114,1.2018729907282248,1,0.8320346723109999,0.7511706192051405,left,45
90,10895,10898,181.8667532497779,181.91683129105826,0.0667707217071236,1,14.976624101597999,0.0166926804267809,left,1
91,10899,10990,181.93352397148504,183.45255789032208,1.535726599263843,1,0.6511575696346955,0.7678632996319215,left,46
92,10991,11067,183.46925057074887,184.73789428318423,1.2853363928621293,1,0.7780064468362596,0.667707217071236,left,40
93,11068,11165,184.75458696361102,186.37377696500874,1.6358826818245282,1,0.6112907796570611,1.2686437124353485,right,76
94,11166,11199,186.39046964543553,186.9413280995193,0.5675511345105506,1,1.761955776658588,0.4840877323766461,right,29
95,11200,11221,186.95802077994608,187.30856706890847,0.3672389693891798,1,2.7230225639269086,0.21700484554815172,right,13
96,11222,11248,187.32525974933526,187.75926944043158,0.4507023715230843,1,2.2187591261626665,0.40062433024274163,right,24
97,11249,11288,187.77596212085834,188.4269766575028,0.667707217071236,1,1.4976624101597997,0.0333853608535618,right,2
98,11289,11310,188.44366933792958,188.794215626892,0.3672389693891798,1,2.7230225639269086,0.0667707217071236,right,4
99,11311,11334,188.81090830731875,189.19483995713472,0.40062433024274163,1,2.4961040169329998,0.21700484554815172,right,13
100,11335,11420,189.2115326375615,190.63041047383788,1.4355705167031574,1,0.696587167516186,1.1017169081675395,right,66
101,11421,11491,190.64710315426467,191.81559078413932,1.185180310301444,1,0.8437534705125632,0.7845559800587023,right,47
102,11492,11541,191.8322834645661,192.65022480547836,0.8346340213390451,1,1.19812992812784,0.4673950519498652,right,28
103,11542,11609,192.66691748590515,193.78532707449946,1.1351022690211012,1,0.880977888329294,0.2503902064017135,right,15
104,11610,11617,193.80201975492625,193.91886851791372,0.1335414434142472,1,7.488312050798999,0.10015608256068541,right,6
105,11618,11633,193.9355611983405,194.1859514047422,0.2670828868284944,1,3.7441560253994997,0.050078041280342704,right,3
106,11634,11807,194.202644085169,197.0904777990021,2.9045263942598765,1,0.34429020923213793,2.2702045380422025,right,136
107,11808,12006,197.10717047942887,200.4123212039315,3.3218434049293992,1,0.30103767038387935,2.654136187858163,right,159
108,12007,12072,200.42901388435828,201.51403811209903,1.1017169081675395,1,0.9076741879756361,0.3004682476820562,right,18
109,12073,12162,201.53073079252582,203.0163793505093,1.502341238410281,1,0.6656277378487999,1.4355705167031574,left,86
110,12163,12396,203.0330720309361,206.92246657037603,3.906087219866731,1,0.2560106684033846,3.8059311373060454,left,228
111,12397,12493,206.93915925080282,208.54165657177379,1.6191900013977474,1,0.6175927464576494,1.1184095885943204,left,67
112,12494,12543,208.55834925220057,209.37629059311283,0.8346340213390451,1,1.19812992812784,0.1168487629874663,left,7
113,12544,12578,209.3929832735396,209.96053440805017,0.5842438149373315,1,1.7116141830397715,0.20031216512137082,left,12
